Group,Tag1 NodeId,Tag1 Name,Tag1 Value,Tag2 NodeId,Tag2 Name,Tag2 Value,Timestamp,Scan Rate (s),CPU (%),Memory (%)
7,ns=2;s=Channel2.RX3i.A109,A109,2147450878,ns=2;s=Channel2.RX3i.A11,A11,2147450878,59:24.5,5.658,14.3,88.7
8,ns=2;s=Channel2.RX3i.A110,A110,1988460543,ns=2;s=Channel2.RX3i.A111,A111,2147514007,59:24.5,5.658,0,88.6
9,ns=2;s=Channel2.RX3i.A112,A112,2147450880,ns=2;s=Channel2.RX3i.A113,A113,2147188735,59:24.5,5.658,0,88.6
10,ns=2;s=Channel2.RX3i.A114,A114,2147450875,ns=2;s=Channel2.RX3i.A115,A115,2147188735,59:24.5,5.658,16.7,88.6
11,ns=2;s=Channel2.RX3i.A116,A116,2147188731,ns=2;s=Channel2.RX3i.A117,A117,2147188731,59:24.5,5.658,0,88.6
12,ns=2;s=Channel2.RX3i.A118,A118,2147188731,ns=2;s=Channel2.RX3i.A119,A119,2147188731,59:24.5,5.658,0,88.6
13,ns=2;s=Channel2.RX3i.A12,A12,1999208447,ns=2;s=Channel2.RX3i.A120,A120,2147188731,59:24.5,5.658,12.5,88.6
14,ns=2;s=Channel2.RX3i.A121,A121,2147188731,ns=2;s=Channel2.RX3i.A122,A122,2147188731,59:24.5,5.658,0,88.6
15,ns=2;s=Channel2.RX3i.A123,A123,2147188731,ns=2;s=Channel2.RX3i.A124,A124,2147188731,59:24.5,5.658,0,88.6
16,ns=2;s=Channel2.RX3i.A125,A125,2147188731,ns=2;s=Channel2.RX3i.A126,A126,2147188731,59:24.5,5.658,25,88.6
17,ns=2;s=Channel2.RX3i.A127,A127,2147254267,ns=2;s=Channel2.RX3i.A128,A128,2008449020,59:24.5,5.658,0,88.6
18,ns=2;s=Channel2.RX3i.A129,A129,2147448774,ns=2;s=Channel2.RX3i.A13,A13,2147514326,59:24.5,5.658,0,88.6
19,ns=2;s=Channel2.RX3i.A130,A130,2147254271,ns=2;s=Channel2.RX3i.A131,A131,2012774396,59:24.5,5.658,25,88.6
20,ns=2;s=Channel2.RX3i.A132,A132,2147448840,ns=2;s=Channel2.RX3i.A133,A133,2147254271,59:24.5,5.658,0,88.6
21,ns=2;s=Channel2.RX3i.A134,A134,2147516412,ns=2;s=Channel2.RX3i.A135,A135,2147450880,59:24.5,5.658,0,88.6
22,ns=2;s=Channel2.RX3i.A136,A136,2147450879,ns=2;s=Channel2.RX3i.A137,A137,2147319807,59:24.5,5.658,28.6,88.6
23,ns=2;s=Channel2.RX3i.A138,A138,2147385341,ns=2;s=Channel2.RX3i.A139,A139,2147450878,59:24.5,5.658,100,88.6
24,ns=2;s=Channel2.RX3i.A14,A14,2147450880,ns=2;s=Channel2.RX3i.A140,A140,2023456767,59:24.5,5.658,0,88.6
25,ns=2;s=Channel2.RX3i.A141,A141,2147514538,ns=2;s=Channel2.RX3i.A142,A142,2147450880,59:24.5,5.658,20,88.6
1,ns=2;s=Channel2.RX3i.A1,A1,2147518445,ns=2;s=Channel2.RX3i.A10,A10,2147647488,2025-02-13 15:34:47.280,0.0,0.0,85.7
2,ns=2;s=Channel2.RX3i.A100,A100,2147516416,ns=2;s=Channel2.RX3i.A1000,A1000,2147518464,2025-02-13 15:34:47.280,0.0,0.0,85.7
3,ns=2;s=Channel2.RX3i.A101,A101,2282258432,ns=2;s=Channel2.RX3i.A102,A102,2147518477,2025-02-13 15:34:47.280,0.0,25.0,85.7
4,ns=2;s=Channel2.RX3i.A103,A103,32768,ns=2;s=Channel2.RX3i.A104,A104,2147745792,2025-02-13 15:34:47.280,0.0,16.7,85.7
5,ns=2;s=Channel2.RX3i.A105,A105,2147516420,ns=2;s=Channel2.RX3i.A106,A106,2147516416,2025-02-13 15:34:47.280,0.0,0.0,85.7
6,ns=2;s=Channel2.RX3i.A107,A107,2147516416,ns=2;s=Channel2.RX3i.A108,A108,2147647488,2025-02-13 15:34:47.280,0.0,0.0,85.7
7,ns=2;s=Channel2.RX3i.A109,A109,2147516418,ns=2;s=Channel2.RX3i.A11,A11,2147516418,2025-02-13 15:34:47.280,0.0,0.0,85.7
8,ns=2;s=Channel2.RX3i.A110,A110,2284879872,ns=2;s=Channel2.RX3i.A111,A111,2147780661,2025-02-13 15:34:47.280,0.0,0.0,85.7
9,ns=2;s=Channel2.RX3i.A112,A112,2147516420,ns=2;s=Channel2.RX3i.A113,A113,2147516416,2025-02-13 15:34:47.280,0.0,0.0,85.7
10,ns=2;s=Channel2.RX3i.A114,A114,2147516416,ns=2;s=Channel2.RX3i.A115,A115,2147516416,2025-02-13 15:34:47.280,0.0,0.0,85.7
11,ns=2;s=Channel2.RX3i.A116,A116,2147516416,ns=2;s=Channel2.RX3i.A117,A117,2147516416,2025-02-13 15:34:47.280,0.0,0.0,85.7
12,ns=2;s=Channel2.RX3i.A118,A118,2147516416,ns=2;s=Channel2.RX3i.A119,A119,2147516416,2025-02-13 15:34:47.280,0.0,0.0,85.7
13,ns=2;s=Channel2.RX3i.A12,A12,2287763456,ns=2;s=Channel2.RX3i.A120,A120,2147516416,2025-02-13 15:34:47.280,0.0,0.0,85.7
14,ns=2;s=Channel2.RX3i.A121,A121,2147516416,ns=2;s=Channel2.RX3i.A122,A122,2147516416,2025-02-13 15:34:47.280,0.0,0.0,85.7
15,ns=2;s=Channel2.RX3i.A123,A123,2147516416,ns=2;s=Channel2.RX3i.A124,A124,2147516416,2025-02-13 15:34:47.280,0.0,0.0,85.7
16,ns=2;s=Channel2.RX3i.A125,A125,2147516416,ns=2;s=Channel2.RX3i.A126,A126,2147516416,2025-02-13 15:34:47.280,0.0,0.0,85.7
17,ns=2;s=Channel2.RX3i.A127,A127,2147516416,ns=2;s=Channel2.RX3i.A128,A128,2290253824,2025-02-13 15:34:47.280,0.0,0.0,85.7
18,ns=2;s=Channel2.RX3i.A129,A129,2147518599,ns=2;s=Channel2.RX3i.A13,A13,2147780748,2025-02-13 15:34:47.280,0.0,33.3,85.7
19,ns=2;s=Channel2.RX3i.A130,A130,2147516416,ns=2;s=Channel2.RX3i.A131,A131,2291695616,2025-02-13 15:34:47.280,0.0,0.0,85.8
20,ns=2;s=Channel2.RX3i.A132,A132,2147518621,ns=2;s=Channel2.RX3i.A133,A133,2147516416,2025-02-13 15:34:47.280,0.0,0.0,85.8
21,ns=2;s=Channel2.RX3i.A134,A134,2147778560,ns=2;s=Channel2.RX3i.A135,A135,2147516420,2025-02-13 15:34:47.280,0.0,0.0,85.8
22,ns=2;s=Channel2.RX3i.A136,A136,2147516416,ns=2;s=Channel2.RX3i.A137,A137,2147516416,2025-02-13 15:34:47.280,0.0,0.0,85.8
23,ns=2;s=Channel2.RX3i.A138,A138,2147647488,ns=2;s=Channel2.RX3i.A139,A139,2147516418,2025-02-13 15:34:47.280,0.0,14.3,85.9
24,ns=2;s=Channel2.RX3i.A14,A14,2147516420,ns=2;s=Channel2.RX3i.A140,A140,2294382592,2025-02-13 15:34:47.280,0.0,0.0,85.8
25,ns=2;s=Channel2.RX3i.A141,A141,2147780806,ns=2;s=Channel2.RX3i.A142,A142,2147516420,2025-02-13 15:34:47.280,0.0,0.0,85.8
1,ns=2;s=Channel2.RX3i.A1,A1,2147518732,ns=2;s=Channel2.RX3i.A10,A10,2147647488,2025-02-13 15:34:53.987,6.707,5.8,85.6
2,ns=2;s=Channel2.RX3i.A100,A100,2147516416,ns=2;s=Channel2.RX3i.A1000,A1000,2147518746,2025-02-13 15:34:53.987,6.707,0.0,85.6
3,ns=2;s=Channel2.RX3i.A101,A101,2300739584,ns=2;s=Channel2.RX3i.A102,A102,2147518758,2025-02-13 15:34:53.987,6.707,16.7,85.6
4,ns=2;s=Channel2.RX3i.A103,A103,32768,ns=2;s=Channel2.RX3i.A104,A104,2147745792,2025-02-13 15:34:53.987,6.707,0.0,85.6
5,ns=2;s=Channel2.RX3i.A105,A105,2147516420,ns=2;s=Channel2.RX3i.A106,A106,2147516416,2025-02-13 15:34:53.987,6.707,0.0,85.6
6,ns=2;s=Channel2.RX3i.A107,A107,2147516416,ns=2;s=Channel2.RX3i.A108,A108,2147647488,2025-02-13 15:34:53.987,6.707,12.5,85.6
7,ns=2;s=Channel2.RX3i.A109,A109,2147516418,ns=2;s=Channel2.RX3i.A11,A11,2147516418,2025-02-13 15:34:53.987,6.707,0.0,85.6
8,ns=2;s=Channel2.RX3i.A110,A110,2303361024,ns=2;s=Channel2.RX3i.A111,A111,2147780942,2025-02-13 15:34:53.987,6.707,0.0,85.6
9,ns=2;s=Channel2.RX3i.A112,A112,2147516420,ns=2;s=Channel2.RX3i.A113,A113,2147516416,2025-02-13 15:34:53.987,6.707,20.0,85.6
10,ns=2;s=Channel2.RX3i.A114,A114,2147516416,ns=2;s=Channel2.RX3i.A115,A115,2147516416,2025-02-13 15:34:53.987,6.707,0.0,85.6
11,ns=2;s=Channel2.RX3i.A116,A116,2147516416,ns=2;s=Channel2.RX3i.A117,A117,2147516416,2025-02-13 15:34:53.987,6.707,0.0,85.6
12,ns=2;s=Channel2.RX3i.A118,A118,2147516416,ns=2;s=Channel2.RX3i.A119,A119,2147516416,2025-02-13 15:34:53.987,6.707,0.0,85.6
13,ns=2;s=Channel2.RX3i.A12,A12,2306179072,ns=2;s=Channel2.RX3i.A120,A120,2147516416,2025-02-13 15:34:53.987,6.707,12.5,85.6
14,ns=2;s=Channel2.RX3i.A121,A121,2147516416,ns=2;s=Channel2.RX3i.A122,A122,2147516416,2025-02-13 15:34:53.987,6.707,0.0,85.6
15,ns=2;s=Channel2.RX3i.A123,A123,2147516416,ns=2;s=Channel2.RX3i.A124,A124,2147516416,2025-02-13 15:34:53.987,6.707,100.0,85.6
16,ns=2;s=Channel2.RX3i.A125,A125,2147516416,ns=2;s=Channel2.RX3i.A126,A126,2147516416,2025-02-13 15:34:53.987,6.707,0.0,85.6
17,ns=2;s=Channel2.RX3i.A127,A127,2147516416,ns=2;s=Channel2.RX3i.A128,A128,2308669440,2025-02-13 15:34:53.987,6.707,0.0,85.6
18,ns=2;s=Channel2.RX3i.A129,A129,2147518880,ns=2;s=Channel2.RX3i.A13,A13,2147781029,2025-02-13 15:34:53.987,6.707,0.0,85.6
19,ns=2;s=Channel2.RX3i.A130,A130,2147516416,ns=2;s=Channel2.RX3i.A131,A131,2310045696,2025-02-13 15:34:53.987,6.707,0.0,85.6
20,ns=2;s=Channel2.RX3i.A132,A132,2147518900,ns=2;s=Channel2.RX3i.A133,A133,2147516416,2025-02-13 15:34:53.987,6.707,0.0,85.6
21,ns=2;s=Channel2.RX3i.A134,A134,2147778560,ns=2;s=Channel2.RX3i.A135,A135,2147516420,2025-02-13 15:34:53.987,6.707,0.0,85.6
22,ns=2;s=Channel2.RX3i.A136,A136,2147516416,ns=2;s=Channel2.RX3i.A137,A137,2147516416,2025-02-13 15:34:53.987,6.707,0.0,85.6
23,ns=2;s=Channel2.RX3i.A138,A138,2147647488,ns=2;s=Channel2.RX3i.A139,A139,2147516418,2025-02-13 15:34:53.987,6.707,0.0,85.6
24,ns=2;s=Channel2.RX3i.A14,A14,2147516420,ns=2;s=Channel2.RX3i.A140,A140,2312667136,2025-02-13 15:34:53.987,6.707,33.3,85.6
25,ns=2;s=Channel2.RX3i.A141,A141,2147781084,ns=2;s=Channel2.RX3i.A142,A142,2147516420,2025-02-13 15:34:53.987,6.707,0.0,85.6
1,ns=2;s=Channel2.RX3i.A1,A1,2147518732,ns=2;s=Channel2.RX3i.A10,A10,2147647488,2025-02-13 15:34:53.986,7.494,5.8,85.6
2,ns=2;s=Channel2.RX3i.A100,A100,2147516416,ns=2;s=Channel2.RX3i.A1000,A1000,2147518746,2025-02-13 15:34:53.986,7.494,0.0,85.6
3,ns=2;s=Channel2.RX3i.A101,A101,2300739584,ns=2;s=Channel2.RX3i.A102,A102,2147518758,2025-02-13 15:34:53.986,7.494,12.5,85.6
4,ns=2;s=Channel2.RX3i.A103,A103,32768,ns=2;s=Channel2.RX3i.A104,A104,2147745792,2025-02-13 15:34:53.986,7.494,0.0,85.6
5,ns=2;s=Channel2.RX3i.A105,A105,2147516420,ns=2;s=Channel2.RX3i.A106,A106,2147516416,2025-02-13 15:34:53.986,7.494,0.0,85.6
6,ns=2;s=Channel2.RX3i.A107,A107,2147516416,ns=2;s=Channel2.RX3i.A108,A108,2147647488,2025-02-13 15:34:53.986,7.494,12.5,85.6
7,ns=2;s=Channel2.RX3i.A109,A109,2147516418,ns=2;s=Channel2.RX3i.A11,A11,2147516418,2025-02-13 15:34:53.986,7.494,0.0,85.6
8,ns=2;s=Channel2.RX3i.A110,A110,2303361024,ns=2;s=Channel2.RX3i.A111,A111,2147780942,2025-02-13 15:34:53.986,7.494,0.0,85.6
9,ns=2;s=Channel2.RX3i.A112,A112,2147516420,ns=2;s=Channel2.RX3i.A113,A113,2147516416,2025-02-13 15:34:53.986,7.494,20.0,85.6
10,ns=2;s=Channel2.RX3i.A114,A114,2147516416,ns=2;s=Channel2.RX3i.A115,A115,2147516416,2025-02-13 15:34:53.986,7.494,0.0,85.6
11,ns=2;s=Channel2.RX3i.A116,A116,2147516416,ns=2;s=Channel2.RX3i.A117,A117,2147516416,2025-02-13 15:34:53.986,7.494,0.0,85.6
12,ns=2;s=Channel2.RX3i.A118,A118,2147516416,ns=2;s=Channel2.RX3i.A119,A119,2147516416,2025-02-13 15:34:53.986,7.494,0.0,85.6
13,ns=2;s=Channel2.RX3i.A12,A12,2306179072,ns=2;s=Channel2.RX3i.A120,A120,2147516416,2025-02-13 15:34:53.986,7.494,14.3,85.6
14,ns=2;s=Channel2.RX3i.A121,A121,2147516416,ns=2;s=Channel2.RX3i.A122,A122,2147516416,2025-02-13 15:34:53.986,7.494,0.0,85.6
15,ns=2;s=Channel2.RX3i.A123,A123,2147516416,ns=2;s=Channel2.RX3i.A124,A124,2147516416,2025-02-13 15:34:53.986,7.494,50.0,85.6
16,ns=2;s=Channel2.RX3i.A125,A125,2147516416,ns=2;s=Channel2.RX3i.A126,A126,2147516416,2025-02-13 15:34:53.986,7.494,0.0,85.6
17,ns=2;s=Channel2.RX3i.A127,A127,2147516416,ns=2;s=Channel2.RX3i.A128,A128,2308669440,2025-02-13 15:34:53.986,7.494,0.0,85.6
18,ns=2;s=Channel2.RX3i.A129,A129,2147518880,ns=2;s=Channel2.RX3i.A13,A13,2147781029,2025-02-13 15:34:53.986,7.494,0.0,85.6
19,ns=2;s=Channel2.RX3i.A130,A130,2147516416,ns=2;s=Channel2.RX3i.A131,A131,2310045696,2025-02-13 15:34:53.986,7.494,0.0,85.6
20,ns=2;s=Channel2.RX3i.A132,A132,2147518900,ns=2;s=Channel2.RX3i.A133,A133,2147516416,2025-02-13 15:34:53.986,7.494,0.0,85.6
21,ns=2;s=Channel2.RX3i.A134,A134,2147778560,ns=2;s=Channel2.RX3i.A135,A135,2147516420,2025-02-13 15:34:53.986,7.494,0.0,85.6
22,ns=2;s=Channel2.RX3i.A136,A136,2147516416,ns=2;s=Channel2.RX3i.A137,A137,2147516416,2025-02-13 15:34:53.986,7.494,0.0,85.6
23,ns=2;s=Channel2.RX3i.A138,A138,2147647488,ns=2;s=Channel2.RX3i.A139,A139,2147516418,2025-02-13 15:34:53.986,7.494,0.0,85.6
24,ns=2;s=Channel2.RX3i.A14,A14,2147516420,ns=2;s=Channel2.RX3i.A140,A140,2312667136,2025-02-13 15:34:53.986,7.494,25.0,85.6
25,ns=2;s=Channel2.RX3i.A141,A141,2147781084,ns=2;s=Channel2.RX3i.A142,A142,2147516420,2025-02-13 15:34:53.986,7.494,0.0,85.6
1,ns=2;s=Channel2.RX3i.A1,A1,2147519322,ns=2;s=Channel2.RX3i.A10,A10,2147647488,2025-02-13 15:35:06.796,0.0,0.0,84.7
2,ns=2;s=Channel2.RX3i.A100,A100,2147516416,ns=2;s=Channel2.RX3i.A1000,A1000,2147519336,2025-02-13 15:35:06.796,0.0,0.0,84.7
3,ns=2;s=Channel2.RX3i.A101,A101,2339405824,ns=2;s=Channel2.RX3i.A102,A102,2147519349,2025-02-13 15:35:06.796,0.0,12.5,84.7
4,ns=2;s=Channel2.RX3i.A103,A103,32768,ns=2;s=Channel2.RX3i.A104,A104,2147745792,2025-02-13 15:35:06.796,0.0,0.0,84.7
5,ns=2;s=Channel2.RX3i.A105,A105,2147516420,ns=2;s=Channel2.RX3i.A106,A106,2147516416,2025-02-13 15:35:06.796,0.0,0.0,84.7
6,ns=2;s=Channel2.RX3i.A107,A107,2147516416,ns=2;s=Channel2.RX3i.A108,A108,2147647488,2025-02-13 15:35:06.796,0.0,0.0,84.7
7,ns=2;s=Channel2.RX3i.A109,A109,2147516418,ns=2;s=Channel2.RX3i.A11,A11,2147516418,2025-02-13 15:35:06.796,0.0,0.0,84.7
8,ns=2;s=Channel2.RX3i.A110,A110,2343206912,ns=2;s=Channel2.RX3i.A111,A111,2147781553,2025-02-13 15:35:06.796,0.0,0.0,84.7
9,ns=2;s=Channel2.RX3i.A112,A112,2147516420,ns=2;s=Channel2.RX3i.A113,A113,2147516416,2025-02-13 15:35:06.796,0.0,0.0,84.7
10,ns=2;s=Channel2.RX3i.A114,A114,2147516416,ns=2;s=Channel2.RX3i.A115,A115,2147516416,2025-02-13 15:35:06.796,0.0,0.0,84.7
11,ns=2;s=Channel2.RX3i.A116,A116,2147516416,ns=2;s=Channel2.RX3i.A117,A117,2147516416,2025-02-13 15:35:06.796,0.0,0.0,84.7
12,ns=2;s=Channel2.RX3i.A118,A118,2147516416,ns=2;s=Channel2.RX3i.A119,A119,2147516416,2025-02-13 15:35:06.796,0.0,0.0,84.7
13,ns=2;s=Channel2.RX3i.A12,A12,2347728896,ns=2;s=Channel2.RX3i.A120,A120,2147516416,2025-02-13 15:35:06.796,0.0,22.2,84.7
14,ns=2;s=Channel2.RX3i.A121,A121,2147516416,ns=2;s=Channel2.RX3i.A122,A122,2147516416,2025-02-13 15:35:06.796,0.0,0.0,84.7
15,ns=2;s=Channel2.RX3i.A123,A123,2147516416,ns=2;s=Channel2.RX3i.A124,A124,2147516416,2025-02-13 15:35:06.796,0.0,0.0,84.7
16,ns=2;s=Channel2.RX3i.A125,A125,2147516416,ns=2;s=Channel2.RX3i.A126,A126,2147516416,2025-02-13 15:35:06.796,0.0,0.0,84.7
17,ns=2;s=Channel2.RX3i.A127,A127,2147516416,ns=2;s=Channel2.RX3i.A128,A128,2351202304,2025-02-13 15:35:06.796,0.0,0.0,84.7
18,ns=2;s=Channel2.RX3i.A129,A129,2147519533,ns=2;s=Channel2.RX3i.A13,A13,2147781687,2025-02-13 15:35:06.796,0.0,0.0,84.7
19,ns=2;s=Channel2.RX3i.A130,A130,2147516416,ns=2;s=Channel2.RX3i.A131,A131,2353758208,2025-02-13 15:35:06.796,0.0,0.0,84.7
20,ns=2;s=Channel2.RX3i.A132,A132,2147519573,ns=2;s=Channel2.RX3i.A133,A133,2147516416,2025-02-13 15:35:06.796,0.0,0.0,84.7
21,ns=2;s=Channel2.RX3i.A134,A134,2147778560,ns=2;s=Channel2.RX3i.A135,A135,2147516420,2025-02-13 15:35:06.796,0.0,0.0,84.7
22,ns=2;s=Channel2.RX3i.A136,A136,2147516416,ns=2;s=Channel2.RX3i.A137,A137,2147516416,2025-02-13 15:35:06.796,0.0,0.0,84.7
23,ns=2;s=Channel2.RX3i.A138,A138,2147647488,ns=2;s=Channel2.RX3i.A139,A139,2147516418,2025-02-13 15:35:06.796,0.0,0.0,84.6
24,ns=2;s=Channel2.RX3i.A14,A14,2147516420,ns=2;s=Channel2.RX3i.A140,A140,2359001088,2025-02-13 15:35:06.796,0.0,0.0,84.6
25,ns=2;s=Channel2.RX3i.A141,A141,2147781794,ns=2;s=Channel2.RX3i.A142,A142,2147516420,2025-02-13 15:35:06.796,0.0,0.0,84.6
1,ns=2;s=Channel2.RX3i.A1,A1,2147519361,ns=2;s=Channel2.RX3i.A10,A10,2147647488,2025-02-13 15:35:07.597,0.0,0.0,84.6
2,ns=2;s=Channel2.RX3i.A100,A100,2147516416,ns=2;s=Channel2.RX3i.A1000,A1000,2147519386,2025-02-13 15:35:07.597,0.0,0.0,84.6
3,ns=2;s=Channel2.RX3i.A101,A101,2342682624,ns=2;s=Channel2.RX3i.A102,A102,2147519405,2025-02-13 15:35:07.597,0.0,25.0,84.6
4,ns=2;s=Channel2.RX3i.A103,A103,32768,ns=2;s=Channel2.RX3i.A104,A104,2147745792,2025-02-13 15:35:07.597,0.0,0.0,84.6
5,ns=2;s=Channel2.RX3i.A105,A105,2147516420,ns=2;s=Channel2.RX3i.A106,A106,2147516416,2025-02-13 15:35:07.597,0.0,0.0,84.6
6,ns=2;s=Channel2.RX3i.A107,A107,2147516416,ns=2;s=Channel2.RX3i.A108,A108,2147647488,2025-02-13 15:35:07.597,0.0,0.0,84.6
7,ns=2;s=Channel2.RX3i.A109,A109,2147516418,ns=2;s=Channel2.RX3i.A11,A11,2147516418,2025-02-13 15:35:07.597,0.0,0.0,84.6
8,ns=2;s=Channel2.RX3i.A110,A110,2346876928,ns=2;s=Channel2.RX3i.A111,A111,2147781608,2025-02-13 15:35:07.597,0.0,0.0,84.6
9,ns=2;s=Channel2.RX3i.A112,A112,2147516420,ns=2;s=Channel2.RX3i.A113,A113,2147516416,2025-02-13 15:35:07.597,0.0,0.0,84.6
10,ns=2;s=Channel2.RX3i.A114,A114,2147516416,ns=2;s=Channel2.RX3i.A115,A115,2147516416,2025-02-13 15:35:07.597,0.0,100.0,84.6
11,ns=2;s=Channel2.RX3i.A116,A116,2147516416,ns=2;s=Channel2.RX3i.A117,A117,2147516416,2025-02-13 15:35:07.597,0.0,0.0,84.6
12,ns=2;s=Channel2.RX3i.A118,A118,2147516416,ns=2;s=Channel2.RX3i.A119,A119,2147516416,2025-02-13 15:35:07.597,0.0,0.0,84.6
13,ns=2;s=Channel2.RX3i.A12,A12,2351529984,ns=2;s=Channel2.RX3i.A120,A120,2147516416,2025-02-13 15:35:07.597,0.0,0.0,84.6
14,ns=2;s=Channel2.RX3i.A121,A121,2147516416,ns=2;s=Channel2.RX3i.A122,A122,2147516416,2025-02-13 15:35:07.597,0.0,25.0,84.6
15,ns=2;s=Channel2.RX3i.A123,A123,2147516416,ns=2;s=Channel2.RX3i.A124,A124,2147516416,2025-02-13 15:35:07.597,0.0,0.0,84.6
16,ns=2;s=Channel2.RX3i.A125,A125,2147516416,ns=2;s=Channel2.RX3i.A126,A126,2147516416,2025-02-13 15:35:07.597,0.0,0.0,84.6
17,ns=2;s=Channel2.RX3i.A127,A127,2147516416,ns=2;s=Channel2.RX3i.A128,A128,2356641792,2025-02-13 15:35:07.597,0.0,0.0,84.6
18,ns=2;s=Channel2.RX3i.A129,A129,2147519612,ns=2;s=Channel2.RX3i.A13,A13,2147781767,2025-02-13 15:35:07.597,0.0,37.5,84.6
19,ns=2;s=Channel2.RX3i.A130,A130,2147516416,ns=2;s=Channel2.RX3i.A131,A131,2358607872,2025-02-13 15:35:07.597,0.0,0.0,84.6
20,ns=2;s=Channel2.RX3i.A132,A132,2147519646,ns=2;s=Channel2.RX3i.A133,A133,2147516416,2025-02-13 15:35:07.597,0.0,16.7,84.6
21,ns=2;s=Channel2.RX3i.A134,A134,2147778560,ns=2;s=Channel2.RX3i.A135,A135,2147516420,2025-02-13 15:35:07.597,0.0,0.0,84.6
22,ns=2;s=Channel2.RX3i.A136,A136,2147516416,ns=2;s=Channel2.RX3i.A137,A137,2147516416,2025-02-13 15:35:07.597,0.0,0.0,84.6
23,ns=2;s=Channel2.RX3i.A138,A138,2147647488,ns=2;s=Channel2.RX3i.A139,A139,2147516418,2025-02-13 15:35:07.597,0.0,0.0,84.6
24,ns=2;s=Channel2.RX3i.A14,A14,2147516420,ns=2;s=Channel2.RX3i.A140,A140,2362015744,2025-02-13 15:35:07.597,0.0,0.0,84.6
25,ns=2;s=Channel2.RX3i.A141,A141,2147781837,ns=2;s=Channel2.RX3i.A142,A142,2147516420,2025-02-13 15:35:07.597,0.0,0.0,84.6
1,ns=2;s=Channel2.RX3i.A1,A1,2147519700,ns=2;s=Channel2.RX3i.A10,A10,2147647488,2025-02-13 15:35:14.992,8.196,8.0,84.3
2,ns=2;s=Channel2.RX3i.A100,A100,2147516416,ns=2;s=Channel2.RX3i.A1000,A1000,2147519715,2025-02-13 15:35:14.992,8.196,0.0,84.3
3,ns=2;s=Channel2.RX3i.A101,A101,2364243968,ns=2;s=Channel2.RX3i.A102,A102,2147519727,2025-02-13 15:35:14.992,8.196,0.0,84.3
4,ns=2;s=Channel2.RX3i.A103,A103,32768,ns=2;s=Channel2.RX3i.A104,A104,2147745792,2025-02-13 15:35:14.992,8.196,14.3,84.3
5,ns=2;s=Channel2.RX3i.A105,A105,2147516420,ns=2;s=Channel2.RX3i.A106,A106,2147516416,2025-02-13 15:35:14.992,8.196,0.0,84.3
6,ns=2;s=Channel2.RX3i.A107,A107,2147516416,ns=2;s=Channel2.RX3i.A108,A108,2147647488,2025-02-13 15:35:14.992,8.196,0.0,84.3
7,ns=2;s=Channel2.RX3i.A109,A109,2147516418,ns=2;s=Channel2.RX3i.A11,A11,2147516418,2025-02-13 15:35:14.992,8.196,0.0,84.3
8,ns=2;s=Channel2.RX3i.A110,A110,2367848448,ns=2;s=Channel2.RX3i.A111,A111,2147781929,2025-02-13 15:35:14.992,8.196,0.0,84.3
9,ns=2;s=Channel2.RX3i.A112,A112,2147516420,ns=2;s=Channel2.RX3i.A113,A113,2147516416,2025-02-13 15:35:14.992,8.196,0.0,84.3
10,ns=2;s=Channel2.RX3i.A114,A114,2147516416,ns=2;s=Channel2.RX3i.A115,A115,2147516416,2025-02-13 15:35:14.992,8.196,0.0,84.3
11,ns=2;s=Channel2.RX3i.A116,A116,2147516416,ns=2;s=Channel2.RX3i.A117,A117,2147516416,2025-02-13 15:35:14.992,8.196,0.0,84.3
12,ns=2;s=Channel2.RX3i.A118,A118,2147516416,ns=2;s=Channel2.RX3i.A119,A119,2147516416,2025-02-13 15:35:14.992,8.196,0.0,84.3
13,ns=2;s=Channel2.RX3i.A12,A12,2372894720,ns=2;s=Channel2.RX3i.A120,A120,2147516416,2025-02-13 15:35:14.992,8.196,100.0,84.3
14,ns=2;s=Channel2.RX3i.A121,A121,2147516416,ns=2;s=Channel2.RX3i.A122,A122,2147516416,2025-02-13 15:35:14.992,8.196,0.0,84.3
15,ns=2;s=Channel2.RX3i.A123,A123,2147516416,ns=2;s=Channel2.RX3i.A124,A124,2147516416,2025-02-13 15:35:14.992,8.196,0.0,84.3
16,ns=2;s=Channel2.RX3i.A125,A125,2147516416,ns=2;s=Channel2.RX3i.A126,A126,2147516416,2025-02-13 15:35:14.992,8.196,0.0,84.3
17,ns=2;s=Channel2.RX3i.A127,A127,2147516416,ns=2;s=Channel2.RX3i.A128,A128,2376630272,2025-02-13 15:35:14.992,8.196,0.0,84.3
18,ns=2;s=Channel2.RX3i.A129,A129,2147519919,ns=2;s=Channel2.RX3i.A13,A13,2147782072,2025-02-13 15:35:14.992,8.196,0.0,84.3
19,ns=2;s=Channel2.RX3i.A130,A130,2147516416,ns=2;s=Channel2.RX3i.A131,A131,2379055104,2025-02-13 15:35:14.992,8.196,0.0,84.3
20,ns=2;s=Channel2.RX3i.A132,A132,2147519958,ns=2;s=Channel2.RX3i.A133,A133,2147516416,2025-02-13 15:35:14.992,8.196,0.0,84.3
21,ns=2;s=Channel2.RX3i.A134,A134,2147778560,ns=2;s=Channel2.RX3i.A135,A135,2147516420,2025-02-13 15:35:14.992,8.196,0.0,84.3
22,ns=2;s=Channel2.RX3i.A136,A136,2147516416,ns=2;s=Channel2.RX3i.A137,A137,2147516416,2025-02-13 15:35:14.992,8.196,0.0,84.3
